account_name,taxonomy_account_name,account_code,values
เงินสดจ่ายสมทบโครงการสะสมหุ้นสําหรับพนักงาน,เงินสดจ่ายสมทบโครงการสะสมหุ้นสําหรับพนักงาน,510700,"['(6,471)', '(5,699)']"
เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,529900,"['36,171', '0.0']"
เงินสดจ่ายเพื่อซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดจ่ายเพื่อซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521710,"['(121,181)', '(68,947)']"
เงินสดรับจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดรับจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521610,"['985', '820']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,521720,"['(97,316)', '(79,838)']"
เงินสดจ่ายเพื่อลงทุนในบริษัทย่อย,เงินสดจ่ายเพื่อลงทุนในบริษัทย่อย,521200,"['-', '(500)']"
เงินสดจ่ายเพื่อซื้อหุ้นจากผู้ถือหุ้นส่วนน้อย,เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในความเป็นเจ้าของในบริษัทย่อย,531800,"['(250)', '-']"
เงินสดรับจากเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,"['53,877,923', '51,150,000']"
เงินสดจ่ายชำระคืนเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายชำระคืนเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,"['(51,874,333)', '(49,840,000)']"
เงินสดรับจากเงินกู้ยืมระยะยาว,เงินสดรับจากเงินกู้ยืมระยะยาว,530320,"['3,008,403', '2,153,500']"
เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาว,เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาว,530420,"['(5,347,182)', '(3,781,000)']"
เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,530700,"['-', '273,501']"
เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,530800,"['-', '(273,501)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(275,668)', '(242,488)']"
เงินสดรับจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,เงินสดรับจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,539900,"['89,138', '89,138']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(740,712)', '(737,496)']"
ก่อนผลกระทบของอัตราแลกเปลี่ยน,ก่อนผลกระทบของอัตราแลกเปลี่ยน,509999,"['(23,529)', '290,503']"
ผลกระทบของอัตราแลกเปลี่ยนต่อเงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลี่ยนต่อเงินสดและรายการเทียบเท่าเงินสด,540200,"['693', '-']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['3,816,356', '2,159,810']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,"['3,793,520', '2,450,313']"
