account_name,taxonomy_account_name,account_code,values
เงินสดจ่ายจากการซื้อเงินลงทุนตามวิธีราคาทุนตัดจำหน่ายที่ไม่ได้วางเป็นประกัน,เงินสดจ่ายจากการซื้อเงินลงทุนตามวิธีราคาทุนตัดจำหน่ายที่ไม่ได้วางเป็นประกัน,520900,"['(248,671,892)', '(248,671,892)']"
เงินสดรับชำระคืนจากเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,เงินสดรับชำระคืนจากเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,521530,"['600,000,000', '600,000,000']"
เงินสดจ่ายเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,เงินสดจ่ายเงินให้กู้ยืมแก่กิจการที่เกี่ยวข้องกัน,521430,"['(1,250,000,000)', '(1,250,000,000)']"
เงินสดจ่ายซื้อส่วนปรับปรุงอาคารและอุปกรณ์,เงินสดจ่ายซื้อส่วนปรับปรุงอาคารและอุปกรณ์,521710,"['(34,572,300)', '(34,572,300)']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(1,145,259)', '(1,145,259)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,529500,"['16,532,476', '16,532,476']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมลงทุน,529999,"['(762,220,680)', '(762,220,680)']"
เงินสดรับจากการเพิ่มทุน,เงินสดรับจากการเพิ่มทุน,530900,"['400,652,820', '400,652,820']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(4,527,665)', '(4,527,665)']"
เงินสดสุทธิได้มาจากกิจกรรมจัดหาเงิน,เงินสดสุทธิได้มาจากกิจกรรมจัดหาเงิน,539999,"['396,125,155', '396,125,155']"
เงินสดและรายการเทียบเท่าเงินสดต้นรอบระยะเวลา,เงินสดและรายการเทียบเท่าเงินสดต้นรอบระยะเวลา,599998,"['1,406,579,939', '1,406,579,939']"
เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา,เงินสดและรายการเทียบเท่าเงินสดสิ้นรอบระยะเวลา,599999,"['656,738,353', '656,738,353']"
