account_name,taxonomy_account_name,account_code,values
ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,515600,"['(4,351,902,171)']"
เงินลงทุน,เงินลงทุน,516100,"['(438,663,339)']"
เงินให้กู้ยืมแก่พนักงาน,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,516600,"['9,013,248']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,"['76,905,915']"
เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,517300,"['936,355,213']"
เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,517400,"['(225,689,160)']"
หนี้สินตราสารอนุพันธ์,หนี้สินตราสารอนุพันธ์,517800,"['(19,095,816)']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,518000,"['(17,630,970)']"
หนี้สินอื่น,หนี้สินอื่น,518300,"['(12,056,587)']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,519600,"['(59,607,383)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,"['263,621,905']"
ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,519900,"['(102,617,873)']"
เงินสดจ่ายซื้ออุปกรณ์,เงินสดจ่ายซื้ออุปกรณ์,521710,"['(17,626,197)']"
เงินสดรับจากการขายอุปกรณ์,เงินสดรับจากการขายอุปกรณ์,521610,"['79,165']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(7,783,695)']"
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,"['(25,330,727)']"
เงินสดรับจากเงินกู้ยืมสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมสถาบันการเงิน,530620,"['50,790,000,000']"
เงินสดจ่ายชำระคืนเงินกู้ยืมสถาบันการเงิน,เงินสดจ่ายชำระคืนเงินกู้ยืมสถาบันการเงิน,530610,"['(53,350,000,000)']"
เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,530620,"['17,160,857,276']"
เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืมอื่น,530610,"['(11,480,000,000)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(48,514,491)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(285,407,250)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,"['348,756,273']"
ค่าเผื่อผลขาดทุนที่คาดว่าจะเกิดขึ้น(เพิ่มขึ้น)ลดลง,ค่าเผื่อผลขาดทุนที่คาดว่าจะเกิดขึ้น(เพิ่มขึ้น)ลดลง,540100,"['147,965']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,"['130,770,038']"
เงินสดและรายการเทียบเท่าเงินสดปลายงวด,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,599999,"['479,674,276']"
