account_name,taxonomy_account_name,account_code,parent_account_code,values
ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['(496,692)', '-']"
(ขาดทุน)กำไรจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,(ขาดทุน)กำไรจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,409998,"['(195,422)', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['99,339', '-']"
ผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,กำไร (ขาดทุน) จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['396', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['(80)', '-']"
รวมกำไร(ขาดทุน)เบ็ดเสร็จอื่นสุทธิจากภาษี,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,409998,409999,"['(592,459)', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จรวม,กำไร(ขาดทุน)เบ็ดเสร็จรวม,409999,,"['9,240,740', '(96,046)']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['10,050,635', '(96,046)']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(217,436)', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['9,460,648', '(96,046)']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['(219,908)', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),480100,,"['2.98', '(0.04)']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['59,574,985', '-']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['8,762,883', '1,922']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['50,812,102', '(1,922)']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['24,096,180', '-']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['5,292,704', '-']"
รายได้ค่าธรรมเนียมและบริการสุทธิ,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,409994,"['18,803,476', '-']"
ผ่านกำไรหรือขาดทุน,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,431390,431300,"['5,398,917', '-']"
กำไรสุทธิจากเงินลงทุน,กำไรสุทธิจากเงินลงทุน,431400,409994,"['5,092', '-']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้า,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้า,431100,409994,"['115,977', '-']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,409994,"['117,571', '-']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['1,152,692', '-']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['14,891,963', '65,475']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['108,795', '45,000']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['5,512,973', '-']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['1,906,897', '-']"
ค่าใช้จ่ายอื่นๆ,ค่าใช้จ่ายอื่นๆ,429890,429800,"['9,656,720', '107,598']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['19,000,000', '-']"
กำไร(ขาดทุน)จากการดำเนินงานก่อนภาษีเงินได้,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,409994,409995,"['25,328,479', '(219,995)']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['5,544,571', '-']"
กำไร(ขาดทุน)สุทธิ,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,409991,409999,"['19,783,908', '(219,995)']"
ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากการวัดมูลค่าเงินลงทุนในตราสารหนี้ด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,440100,409998,"['(730,865)', '-']"
(ขาดทุน)กำไรจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,(ขาดทุน)กำไรจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,440500,409998,"['(290,113)', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['146,173', '-']"
ขาดทุนจากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,ขาดทุนจากเงินลงทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,450200,409998,"['(6,782)', '-']"
ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้เกี่ยวกับองค์ประกอบของกำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับรายการที่ไม่จัดประเภทใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['1,356', '-']"
