account_name,taxonomy_account_name,account_code,parent_account_code,values
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,460100,,"['2,077,563', '362,322']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['178,721', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,ส่วนของผู้เป็นเจ้าของของบริษัท,470100,,"['2,088,907', '364,972']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['180,451', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,"['1.51', '0.26']"
กำไรก่อนค่าใช้จ่ายภาษีเงินได้,กำไรก่อนค่าใช้จ่ายภาษีเงินได้,510200,519997,"['2,766,886', '360,643']"
(กำไร)ขาดทุนจากมูลค่ายุติธรรมของสินทรัพย์ทางการเงิน,(กำไร)ขาดทุนจากมูลค่ายุติธรรมของสินทรัพย์ทางการเงิน,511400,519997,"['17,279', '(7)']"
ส่วนแบ่งกําไรของบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่ง (กำไร) ขาดทุนจากเงินลงทุนตามวิธีส่วนได้เสีย,510600,519997,"['(9,005)', '-']"
ค่าเสื่อมราคาและค่าตัดจำหน่าย,ค่าเสื่อมราคาและค่าตัดจำหน่าย,510300,519997,"['402,709', '1,478']"
ค่าตัดจำหน่ายต้นทุนในการออกหุ้นกู้,ค่าตัดจำหน่ายต้นทุนในการออกหุ้นกู้,515000,519997,"['10,876', '10,876']"
ค่าเผื่อการด้อยค่าเงินลงทุนในบริษัทย่อย,ค่าเผื่อการด้อยค่าเงินลงทุนในบริษัทย่อย,515000,519997,"['-', '25,878']"
ขาดทุนจากการตัดจำหน่ายอุปกรณ์,ขาดทุนจากการตัดจำหน่ายอุปกรณ์,511520,511500,"['1,489', '-']"
กำไรจากการจำหน่ายอุปกรณ์,กำไรจากการจำหน่ายอุปกรณ์,511510,511500,"['(4,152)', '-']"
กำไรจากการยกเลิกสัญญาเช่า,กำไรจากการยกเลิกสัญญาเช่า,515000,519997,"['(1,041)', '-']"
ขาดทุน(กลับรายการ)จากการด้อยค่าของทรัพย์สินรอการขาย,ขาดทุน(กลับรายการ)จากการด้อยค่าของทรัพย์สินรอการขาย,512000,519997,"['(12,674)', '-']"
ขาดทุนจากการขายทรัพย์สินรอการขาย,ขาดทุนจากการขายทรัพย์สินรอการขาย,511200,519997,"['75,567', '-']"
(โอนกลับ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,(โอนกลับ)ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['50,873', '-']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,514910,519997,"['7,908', '3,372']"
ต้นทุนค่ารื้อถอน,ต้นทุนค่ารื้อถอน,514920,519997,"['1,840', '10']"
เงินปันผลรับ,เงินปันผลรับ,514710,514700,"['(16)', '(369,038)']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,514700,"['(3,643,437)', '(358,133)']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,514800,519997,"['336,291', '283,832']"
เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ,เงินให้สินเชื่อแก่ลูกหนี้และดอกเบี้ยค้างรับ,515800,519998,"['(6,905,179)', '-']"
ลูกหนี้อื่น,ลูกหนี้อื่น,516600,519998,"['(381,851)', '(2,579)']"
เงินให้กู้ยืมระยะสั้นแก่สถาบันการเงิน,เงินให้กู้ยืมระยะสั้นแก่สถาบันการเงิน,516600,519998,"['(800,000)', '-']"
ทรัพย์สินรอการขาย-สุทธิ,ทรัพย์สินรอการขาย-สุทธิ,516400,519998,"['(12,126)', '-']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,519998,"['(255,097)', '(162)']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,519998,"['7,542', '-']"
เงินรับฝาก,เงินรับฝาก,516800,519998,"['(107,810)', '-']"
เจ้าหนี้อื่น,เจ้าหนี้อื่น,517600,519998,"['(528,371)', '30,908']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,519998,"['10,007', '(71)']"
เงินสดใช้ไปในกิจกรรมดำเนินงาน,เงินสดใช้ไปในกิจกรรมดำเนินงาน,519998,519999,"['(8,971,492)', '(12,993)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,519999,"['3,346,181', '443,839']"
ดอกเบี้ยจ่าย,ดอกเบี้ยจ่าย,519600,519999,"['(324,855)', '(292,306)']"
จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,519900,519999,"['(692,073)', '(4,160)']"
การเพิ่มขึ้นของเงินสดที่มีข้อจำกัดในการใช้,การเพิ่มขึ้นของเงินสดที่มีข้อจำกัดในการใช้,520100,529999,"['(1)', '-']"
เงินสดรับจากเงินให้กู้ยืมกิจการที่เกี่ยวข้องกัน,เงินสดรับจากเงินให้กู้ยืมกิจการที่เกี่ยวข้องกัน,521500,529999,"['1,871,000', '3,971,020']"
เงินสดจ่ายเงินให้กู้ยืมกิจการที่เกี่ยวข้องกัน,เงินสดจ่ายเงินให้กู้ยืมกิจการที่เกี่ยวข้องกัน,521400,529999,"['-', '(8,535,000)']"
เงินสดรับจากการขายอุปกรณ์,เงินสดรับจากการขายอุปกรณ์,521610,521600,"['14,351', '-']"
เงินสดจ่ายเพื่อซื้ออุปกรณ์,เงินสดจ่ายเพื่อซื้ออุปกรณ์,521710,521700,"['(80,167)', '-']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(12,495)', '-']"
เงินสดสุทธิจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อย,เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,521200,529999,"['-', '(315,000)']"
